dataset_id,species_id,protocol_id,start_date,end_date
,2284,41,1970-01-01,2011-03-20
,2284,214,2011-03-21,2012-02-27
,2284,238,2012-02-28,
,2285,43,1970-01-01,2011-03-20
,2285,203,2011-03-21,2012-02-27
,2285,227,2012-02-28,
,2286,42,1970-01-01,2011-03-20
,2286,205,2011-03-21,2012-02-27
,2286,229,2012-02-28,
,2287,38,1970-01-01,2011-03-20
,2287,200,2011-03-21,2012-02-27
,2287,223,2012-02-28,
,2288,36,1970-01-01,2011-03-20
,2288,209,2011-03-21,2012-02-27
,2288,233,2012-02-28,
,2289,41,1970-01-01,2011-03-20
,2289,214,2011-03-21,2012-02-27
,2289,313,2012-02-28,
,2290,36,1970-01-01,2011-03-20
,2290,209,2011-03-21,2012-02-27
,2290,233,2012-02-28,
,2291,41,1970-01-01,2011-03-20
,2291,214,2011-03-21,2012-02-27
,2291,238,2012-02-28,
,2292,36,1970-01-01,2011-03-20
,2292,209,2011-03-21,2012-02-27
,2292,233,2012-02-28,
,2293,38,1970-01-01,2011-03-20
,2293,200,2011-03-21,2012-02-27
,2293,364,2012-02-28,
,2294,38,1970-01-01,2011-03-20
,2294,200,2011-03-21,2012-02-27
,2294,223,2012-02-28,
,2295,36,1970-01-01,2011-03-20
,2295,209,2011-03-21,2012-02-27
,2295,233,2012-02-28,
,2296,60,1970-01-01,2011-03-20
,2296,174,2011-03-21,2017-02-05
,2296,362,2017-02-06,
,2297,178,1970-01-01,2017-02-05
,2297,358,2017-02-06,
,2298,60,1970-01-01,2011-03-20
,2298,174,2011-03-21,2017-02-05
,2298,353,2017-02-06,
,2299,55,1970-01-01,2011-03-20
,2299,155,2011-03-21,2012-02-27
,2299,246,2012-02-28,
,2300,91,1970-01-01,2011-03-20
,2300,194,2011-03-21,2014-01-28
,2300,267,2014-01-29,
,2301,72,1970-01-01,2011-03-20
,2301,146,2011-03-21,2020-02-16
,2301,390,2020-02-17,
,2302,43,1970-01-01,2011-03-20
,2302,203,2011-03-21,2012-02-27
,2302,227,2012-02-28,
,2303,38,1970-01-01,2011-03-20
,2303,200,2011-03-21,2012-02-27
,2303,223,2012-02-28,
,2304,42,1970-01-01,2011-03-20
,2304,205,2011-03-21,2012-02-27
,2304,229,2012-02-28,
,2305,38,1970-01-01,2011-03-20
,2305,200,2011-03-21,2012-02-27
,2305,364,2012-02-28,
,2306,38,1970-01-01,2011-03-20
,2306,200,2011-03-21,2012-02-27
,2306,364,2012-02-28,
,2307,36,1970-01-01,2011-03-20
,2307,209,2011-03-21,2012-02-27
,2307,233,2012-02-28,
,2308,38,1970-01-01,2011-03-20
,2308,200,2011-03-21,2012-02-27
,2308,364,2012-02-28,
,2309,38,1970-01-01,2011-03-20
,2309,200,2011-03-21,2012-02-27
,2309,223,2012-02-28,
,2310,38,1970-01-01,2011-03-20
,2310,200,2011-03-21,2012-02-27
,2310,223,2012-02-28,
,2311,38,1970-01-01,2011-03-20
,2311,200,2011-03-21,2012-02-27
,2311,223,2012-02-28,
,2312,43,1970-01-01,2011-03-20
,2312,203,2011-03-21,2012-02-27
,2312,227,2012-02-28,
,2313,43,1970-01-01,2011-03-20
,2313,203,2011-03-21,2012-02-27
,2313,227,2012-02-28,
,2314,38,1970-01-01,2011-03-20
,2314,200,2011-03-21,2012-02-27
,2314,223,2012-02-28,
,2315,36,1970-01-01,2011-03-20
,2315,210,2011-03-21,2012-02-27
,2315,234,2012-02-28,
,2316,38,1970-01-01,2011-03-20
,2316,200,2011-03-21,2012-02-27
,2316,364,2012-02-28,
,2317,36,1970-01-01,2011-03-20
,2317,209,2011-03-21,2012-02-27
,2317,233,2012-02-28,
,2318,38,1970-01-01,2011-03-20
,2318,200,2011-03-21,2012-02-27
,2318,223,2012-02-28,
,2319,38,1970-01-01,2011-03-20
,2319,200,2011-03-21,2012-02-27
,2319,223,2012-02-28,
,2320,36,1970-01-01,2011-03-20
,2320,209,2011-03-21,2012-02-27
,2320,233,2012-02-28,
,2321,36,1970-01-01,2011-03-20
,2321,209,2011-03-21,2012-02-27
,2321,233,2012-02-28,
,2322,36,1970-01-01,2011-03-20
,2322,209,2011-03-21,2012-02-27
,2322,233,2012-02-28,
,2323,38,1970-01-01,2011-03-20
,2323,200,2011-03-21,2012-02-27
,2323,223,2012-02-28,
,2324,38,1970-01-01,2011-03-20
,2324,200,2011-03-21,2012-02-27
,2324,223,2012-02-28,
,2325,38,1970-01-01,2011-03-20
,2325,200,2011-03-21,2012-02-27
,2325,223,2012-02-28,
,2326,38,1970-01-01,2011-03-20
,2326,200,2011-03-21,2012-02-27
,2326,364,2012-02-28,
,2327,37,1970-01-01,2011-03-20
,2327,210,2011-03-21,2012-02-27
,2327,234,2012-02-28,
,2328,37,1970-01-01,2011-03-20
,2328,210,2011-03-21,2012-02-27
,2328,234,2012-02-28,
,2329,38,1970-01-01,2011-03-20
,2329,200,2011-03-21,2012-02-27
,2329,223,2012-02-28,
,2330,41,1970-01-01,2011-03-20
,2330,214,2011-03-21,2012-02-27
,2330,238,2012-02-28,
,2331,38,1970-01-01,2011-03-20
,2331,200,2011-03-21,2012-02-27
,2331,364,2012-02-28,
,2332,36,1970-01-01,2011-03-20
,2332,209,2011-03-21,2012-02-27
,2332,233,2012-02-28,
,2333,49,1970-01-01,2011-03-20
,2333,208,2011-03-21,2012-02-27
,2333,232,2012-02-28,
,2334,38,1970-01-01,2011-03-20
,2334,200,2011-03-21,2012-02-27
,2334,223,2012-02-28,
,2335,91,1970-01-01,2011-03-20
,2335,194,2011-03-21,2014-01-28
,2335,267,2014-01-29,
,2336,72,1970-01-01,2011-03-20
,2336,145,2011-03-21,2020-02-16
,2336,389,2020-02-17,
